TCode,Name,destCity,Final_Arrival,Initial_Departure,Total_Trip_Duration_mins,Duration (sec),Direction
T242,St. Philip's Park & Ride,Minneapolis,7:49am,7:11am,38.0,6.0,Walk to Cnty Rd 6 & St Philip P&R
T242,St. Philip's Park & Ride,Minneapolis,7:49am,7:11am,38.0,2160.0,Bus towards Eastbound 776 Olive Ln/Marquette & Washington
T242,St. Philip's Park & Ride,Minneapolis,7:49am,7:11am,38.0,87.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T244,Elk River Station,Minneapolis,7:54am,6:55am,59.0,177.0,Walk to Elk River Station - Platform
T244,Elk River Station,Minneapolis,7:54am,6:55am,59.0,1380.0,Train towards Southbound Northstar / Minneapolis / Target Field
T244,Elk River Station,Minneapolis,7:54am,6:55am,59.0,108.0,Walk to East River Rd & 61st Way NE
T244,Elk River Station,Minneapolis,7:54am,6:55am,59.0,1320.0,Bus towards Southbound 852 Express / Northtown / Dntn Mpls
T244,Elk River Station,Minneapolis,7:54am,6:55am,59.0,176.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T245,Cottage Grove,Minneapolis,7:53am,7:03am,50.0,74.0,Walk to Cottage Grove & P&R - Arrive
T245,Cottage Grove,Minneapolis,7:53am,7:03am,50.0,2760.0,Bus towards Northbound 365 Express / Minneapolis
T245,Cottage Grove,Minneapolis,7:53am,7:03am,50.0,151.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T247,Maple Grove Transit Station,Minneapolis,7:56am,7:24am,32.0,19.0,Walk to Maple Grove Transit Station
T247,Maple Grove Transit Station,Minneapolis,7:56am,7:24am,32.0,1740.0,Bus towards Southbound 781 Trip 14 / Maple Grove / To Mpls
T247,Maple Grove Transit Station,Minneapolis,7:56am,7:24am,32.0,113.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T248,Walton Park,Minneapolis,7:45am,6:51am,54.0,55.0,Walk to Hadley Ave N & Upper 17th St N
T248,Walton Park,Minneapolis,7:45am,6:51am,54.0,1260.0,Bus towards Westbound 294 Express / St Paul
T248,Walton Park,Minneapolis,7:45am,6:51am,54.0,1440.0,Bus towards Westbound 94 Express / Downtown / Minneapolis
T248,Walton Park,Minneapolis,7:45am,6:51am,54.0,151.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T251,28th Ave Station,Minneapolis,7:50am,6:49am,61.0,604.0,Walk to MOA Transit Station & Gate D
T251,28th Ave Station,Minneapolis,7:50am,6:49am,61.0,840.0,Bus towards Westbound 540C 76-77St / 78St-Cahill / Norman Ct
T251,28th Ave Station,Minneapolis,7:50am,6:49am,61.0,58.0,Walk to 76th St W & Knox Ave S
T251,28th Ave Station,Minneapolis,7:50am,6:49am,61.0,1560.0,Bus towards Northbound 535 Ltd Stop / Minneapolis
T251,28th Ave Station,Minneapolis,7:50am,6:49am,61.0,38.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T252,Ft Snelling Station North,Minneapolis,7:49am,6:49am,60.0,659.0,Walk to Veterans Dr & VA Medical Center Station
T252,Ft Snelling Station North,Minneapolis,7:49am,6:49am,60.0,2820.0,Bus towards Northbound 22B N Lyndale/Via Logan-57/Brklyn Ctr TC
T252,Ft Snelling Station North,Minneapolis,7:49am,6:49am,60.0,151.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T253,Ft Snelling Station South,Minneapolis,7:49am,6:40am,69.0,1198.0,Walk to Veterans Dr & VA Medical Center Station
T253,Ft Snelling Station South,Minneapolis,7:49am,6:40am,69.0,2820.0,Bus towards Northbound 22B N Lyndale/Via Logan-57/Brklyn Ctr TC
T253,Ft Snelling Station South,Minneapolis,7:49am,6:40am,69.0,151.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T256,Hwy 100 & Duluth,Minneapolis,7:58am,7:35am,23.0,68.0,Walk to MN Dot P&R & Lilac Dr
T256,Hwy 100 & Duluth,Minneapolis,7:58am,7:35am,23.0,960.0,Bus towards Southbound 758 Express / Downtown
T256,Hwy 100 & Duluth,Minneapolis,7:58am,7:35am,23.0,286.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T258,Heart of the City,Minneapolis,7:52am,7:20am,32.0,74.0,Walk to Pillsbury Av at Heart of the City P&R E corner
T258,Heart of the City,Minneapolis,7:52am,7:20am,32.0,1800.0,Bus towards 464 MINNEAPOLIS via HOC
T258,Heart of the City,Minneapolis,7:52am,7:20am,32.0,49.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T261,Knox Avenue at Best Buy,Minneapolis,7:50am,7:21am,29.0,107.0,Walk to Knox Ave S - Knox Ave P&R
T261,Knox Avenue at Best Buy,Minneapolis,7:50am,7:21am,29.0,1620.0,Bus towards Northbound 535 Ltd Stop / Minneapolis
T261,Knox Avenue at Best Buy,Minneapolis,7:50am,7:21am,29.0,38.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T262,Guardian Angels Catholic Church,Minneapolis,7:55am,7:13am,42.0,88.0,Walk to 3rd St N & Guardian Angels P&R
T262,Guardian Angels Catholic Church,Minneapolis,7:55am,7:13am,42.0,2280.0,Bus towards Westbound 375 Express / Minneapolis
T262,Guardian Angels Catholic Church,Minneapolis,7:55am,7:13am,42.0,151.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T266,Church of St. William,Minneapolis,7:57am,7:31am,26.0,123.0,Walk to University Ave & 61st Ave NE
T266,Church of St. William,Minneapolis,7:57am,7:31am,26.0,1260.0,Bus towards Southbound 854 Express / Downtown Mpls
T266,Church of St. William,Minneapolis,7:57am,7:31am,26.0,176.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T268,63rd Ave & Bottineau Blvd,Minneapolis,7:55am,7:10am,45.0,939.0,Walk to 63rd Ave N & Zane Ave N
T268,63rd Ave & Bottineau Blvd,Minneapolis,7:55am,7:10am,45.0,1620.0,Bus towards Southbound 760 Express / Downtown
T268,63rd Ave & Bottineau Blvd,Minneapolis,7:55am,7:10am,45.0,113.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T269,Hwy 252 & 66th Ave,Minneapolis,7:59am,7:33am,26.0,388.0,Walk to Hwy 252 & 66th Ave N
T269,Hwy 252 & 66th Ave,Minneapolis,7:59am,7:33am,26.0,1020.0,Bus towards Southbound 768 Express / Downtown
T269,Hwy 252 & 66th Ave,Minneapolis,7:59am,7:33am,26.0,113.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T271,Grace Church,Minneapolis,7:47am,7:22am,25.0,21.0,Walk to Grace Church P&R
T271,Grace Church,Minneapolis,7:47am,7:22am,25.0,1320.0,Bus towards Southbound 261 Express / Dwtn Mpls
T271,Grace Church,Minneapolis,7:47am,7:22am,25.0,167.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T272,Skating Center,Minneapolis,7:47am,7:17am,30.0,39.0,Walk to Civic Center Dr & Skating Center P&R
T272,Skating Center,Minneapolis,7:47am,7:17am,30.0,1620.0,Bus towards Southbound 261 Express / Dwtn Mpls
T272,Skating Center,Minneapolis,7:47am,7:17am,30.0,167.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T278,Southbridge Crossing,Minneapolis,7:57am,7:08am,49.0,273.0,Walk to Southbridge Crossings Park & Ride
T278,Southbridge Crossing,Minneapolis,7:57am,7:08am,49.0,2640.0,Bus towards 490 Minneapolis/Eagle/Southbridge
T278,Southbridge Crossing,Minneapolis,7:57am,7:08am,49.0,49.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T284,Ramsey Station,Minneapolis,7:54am,7:03am,51.0,26.0,Walk to Ramsey Station & Platform
T284,Ramsey Station,Minneapolis,7:54am,7:03am,51.0,1020.0,Train towards Southbound Northstar / Minneapolis / Target Field
T284,Ramsey Station,Minneapolis,7:54am,7:03am,51.0,108.0,Walk to East River Rd & 61st Way NE
T284,Ramsey Station,Minneapolis,7:54am,7:03am,51.0,1320.0,Bus towards Southbound 852 Express / Northtown / Dntn Mpls
T284,Ramsey Station,Minneapolis,7:54am,7:03am,51.0,176.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T285,St Andrew Lutheran Church,Minneapolis,7:58am,7:22am,36.0,485.0,Walk to SW Station P&R & Technology Dr
T285,St Andrew Lutheran Church,Minneapolis,7:58am,7:22am,36.0,1620.0,Bus towards Eastbound 690 Express / E Bd / Minneapolis
T285,St Andrew Lutheran Church,Minneapolis,7:58am,7:22am,36.0,87.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T287,I-35 & Kenrick Ave,Minneapolis,7:55am,7:15am,40.0,54.0,Walk to Interstate 35 Ramp & Kenrick Ave P&R
T287,I-35 & Kenrick Ave,Minneapolis,7:55am,7:15am,40.0,2340.0,Bus towards Northbound 467 Express / Minneapolis
T287,I-35 & Kenrick Ave,Minneapolis,7:55am,7:15am,40.0,7.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T290,I-35W & Co Rd C,Minneapolis,7:45am,7:20am,25.0,27.0,Walk to I-35W / County Road C Park and Ride
T290,I-35W & Co Rd C,Minneapolis,7:45am,7:20am,25.0,1320.0,Bus towards Southbound 264C Express/35 Co Rd C P&R/Minneapolis
T290,I-35W & Co Rd C,Minneapolis,7:45am,7:20am,25.0,167.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T291,Nathan Lane,Minneapolis,7:56am,7:16am,40.0,90.0,Walk to 45th Ave N & Nathan Lane
T291,Nathan Lane,Minneapolis,7:56am,7:16am,40.0,2220.0,Bus towards Eastbound 790 Express / Nathan Ln / Downtown
T291,Nathan Lane,Minneapolis,7:56am,7:16am,40.0,87.0,"Walk to 215 S 8th St, Minneapolis, MN 55402, USA"
T292,SouthWest Village,Minneapolis,7:49am,7:07am,42.0,140.0,Walk to SouthWest Village P&R & Great Plains Blvd
