,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
400_0,0,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,18197.0,1321.0,117.0,I-94 W,2249.0,18.0,"{'lat': 44.8975839, 'lng': -93.1425344}",Head southeast on Lillywood toward State Hwy 13 N,"{'lat': 44.89846540000001, 'lng': -93.1433356}"
400_0,1,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,741.0,,,154.0,"{'lat': 44.9018462, 'lng': -93.13561659999999}",Turn left onto State Hwy 13 N,"{'lat': 44.8975839, 'lng': -93.1425344}"
400_0,2,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,3184.0,,,151.0,"{'lat': 44.9254738, 'lng': -93.14497949999999}",Turn right to merge onto I-35E N,"{'lat': 44.9018462, 'lng': -93.13561659999999}"
400_0,3,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,884.0,,,49.0,"{'lat': 44.932049, 'lng': -93.14700839999999}",Take exit 104B for Ayd Mill Rd,"{'lat': 44.9254738, 'lng': -93.14497949999999}"
400_0,4,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,2232.0,,,153.0,"{'lat': 44.9465976, 'lng': -93.1630236}",Continue onto Ayd Mill Rd,"{'lat': 44.932049, 'lng': -93.14700839999999}"
400_0,5,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,313.0,,,66.0,"{'lat': 44.94657369999999, 'lng': -93.16700329999999}",Turn right onto Selby Ave,"{'lat': 44.9465976, 'lng': -93.1630236}"
400_0,6,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,614.0,,,105.0,"{'lat': 44.9520787, 'lng': -93.166963}",Turn right at the 2nd cross street onto Snelling AvePass by Tires Plus (on the right in 0.2&nbsp;mi),"{'lat': 44.94657369999999, 'lng': -93.16700329999999}"
400_0,7,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,85.0,,,12.0,"{'lat': 44.9521186, 'lng': -93.1680355}",Turn left onto St Anthony Ave,"{'lat': 44.9520787, 'lng': -93.166963}"
400_0,8,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,8357.0,,,361.0,"{'lat': 44.966035, 'lng': -93.2656607}",Take the ramp on the left onto I-94 W,"{'lat': 44.9521186, 'lng': -93.1680355}"
400_0,9,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,712.0,,,54.0,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}",Take exit 233A for 11th St,"{'lat': 44.966035, 'lng': -93.2656607}"
400_0,10,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,75.0,,,12.0,"{'lat': 44.9707407, 'lng': -93.27011}",Merge onto E Grant St,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}"
400_0,11,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,111.0,,,23.0,"{'lat': 44.9712477, 'lng': -93.2713272}",Continue onto S 11th St,"{'lat': 44.9707407, 'lng': -93.27011}"
400_0,12,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,500.0,,,86.0,"{'lat': 44.9751331, 'lng': -93.2681269}",Turn right onto 3rd Ave S,"{'lat': 44.9712477, 'lng': -93.2713272}"
400_0,13,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,127.0,,,33.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9751331, 'lng': -93.2681269}"
400_0,14,400,TAZ,401,44.8990419784,-93.14362319870001,44.974573,-93.27035,"[44.8990419784, -93.14362319870001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,145.0,,,44.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn left at the 1st cross street onto 2nd Ave SDestination will be on the left,"{'lat': 44.97573999999999, 'lng': -93.269502}"
