,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
2800_0,0,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,92884.0,4206.0,383.0,US-61 N,6331.0,41.0,"{'lat': 44.5453666, 'lng': -92.53385}",Head west on Hallstrom Dr toward Burton St,"{'lat': 44.5443539, 'lng': -92.5294971}"
2800_0,1,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,570.0,,,59.0,"{'lat': 44.5467804, 'lng': -92.53976190000002}",Turn right to stay on Hallstrom Dr,"{'lat': 44.5453666, 'lng': -92.53385}"
2800_0,2,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,521.0,,,51.0,"{'lat': 44.5434296, 'lng': -92.5439591}",Turn left onto Twin Bluff Rd,"{'lat': 44.5467804, 'lng': -92.53976190000002}"
2800_0,3,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,2432.0,,,143.0,"{'lat': 44.5438238, 'lng': -92.57399219999999}",Slight right onto County 66 Blvd/Pioneer Rd,"{'lat': 44.5434296, 'lng': -92.5439591}"
2800_0,4,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,2395.0,,,146.0,"{'lat': 44.5640034, 'lng': -92.56643509999999}",Turn right onto Bench St/County 1 BlvdContinue to follow Bench St,"{'lat': 44.5438238, 'lng': -92.57399219999999}"
2800_0,5,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,18381.0,,,747.0,"{'lat': 44.6009174, 'lng': -92.77123999999999}",Turn left onto US-61 N/Main StContinue to follow US-61 N,"{'lat': 44.5640034, 'lng': -92.56643509999999}"
2800_0,6,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,15744.0,,,644.0,"{'lat': 44.719055, 'lng': -92.8489943}",Turn right onto MN-316 N,"{'lat': 44.6009174, 'lng': -92.77123999999999}"
2800_0,7,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,3164.0,,,252.0,"{'lat': 44.7468879, 'lng': -92.85300199999999}",Turn right onto Vermillion StPass by NAPA Auto Parts (on the right in 0.9&nbsp;mi),"{'lat': 44.719055, 'lng': -92.8489943}"
2800_0,8,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,28504.0,,,1087.0,"{'lat': 44.94957609999999, 'lng': -93.040559}",Continue onto US-61 N/Hastings Rd SContinue to follow US-61 N,"{'lat': 44.7468879, 'lng': -92.85300199999999}"
2800_0,9,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,5339.0,,,225.0,"{'lat': 44.9511408, 'lng': -93.0993075}",Take the exit on the left onto I-94 W/US-10 W/US-61 NContinue to follow I-94 W,"{'lat': 44.94957609999999, 'lng': -93.040559}"
2800_0,10,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,13781.0,,,559.0,"{'lat': 44.966035, 'lng': -93.2656607}","Keep right at the fork to stay on I-94 W, follow signs for Minneapolis","{'lat': 44.9511408, 'lng': -93.0993075}"
2800_0,11,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,712.0,,,54.0,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}",Take exit 233A for 11th St,"{'lat': 44.966035, 'lng': -93.2656607}"
2800_0,12,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,75.0,,,12.0,"{'lat': 44.9707407, 'lng': -93.27011}",Merge onto E Grant St,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}"
2800_0,13,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,111.0,,,23.0,"{'lat': 44.9712477, 'lng': -93.2713272}",Continue onto S 11th St,"{'lat': 44.9707407, 'lng': -93.27011}"
2800_0,14,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,500.0,,,86.0,"{'lat': 44.9751331, 'lng': -93.2681269}",Turn right onto 3rd Ave S,"{'lat': 44.9712477, 'lng': -93.2713272}"
2800_0,15,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,127.0,,,33.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9751331, 'lng': -93.2681269}"
2800_0,16,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,145.0,,,44.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn left at the 1st cross street onto 2nd Ave SDestination will be on the left,"{'lat': 44.97573999999999, 'lng': -93.269502}"
2800_1,0,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,90972.0,4321.0,383.0,WI-35 N/Great River Rd and US-10 W,6278.0,41.0,"{'lat': 44.5453666, 'lng': -92.53385}",Head west on Hallstrom Dr toward Burton St,"{'lat': 44.5443539, 'lng': -92.5294971}"
2800_1,1,2800,TAZ,2801,44.544608519499995,-92.5293944291,44.974573,-93.27035,"[44.544608519499995, -92.5293944291]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,570.0,,,59.0,"{'lat': 44.5467804, 'lng': -92.53976190000002}",Turn right to stay on Hallstrom Dr,"{'lat': 44.5453666, 'lng': -92.53385}"
