,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
12000_0,0,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,114359.0,4672.0,272.0,I-94 E,5011.0,61.0,"{'lat': 45.26270179999999, 'lng': -94.20528469999999}",Head southeast on 76th St NW toward Pilger Ave NW,"{'lat': 45.2641115, 'lng': -94.20780409999999}"
12000_0,1,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,845.0,,,83.0,"{'lat': 45.268341, 'lng': -94.2007514}",Turn left onto Pilger Ave NW,"{'lat': 45.26270179999999, 'lng': -94.20528469999999}"
12000_0,2,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1606.0,,,89.0,"{'lat': 45.2683532, 'lng': -94.1802335}",Turn right onto 80th St NW,"{'lat': 45.268341, 'lng': -94.2007514}"
12000_0,3,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,724.0,,,55.0,"{'lat': 45.274861, 'lng': -94.18040970000001}",Turn left onto County Rd 3 NW,"{'lat': 45.2683532, 'lng': -94.1802335}"
12000_0,4,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,886.0,,,53.0,"{'lat': 45.2828297, 'lng': -94.1806842}",Continue onto Oliver Ave NW,"{'lat': 45.274861, 'lng': -94.18040970000001}"
12000_0,5,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,6091.0,,,276.0,"{'lat': 45.2827794, 'lng': -94.1029425}",Turn right onto 90th St NW,"{'lat': 45.2828297, 'lng': -94.1806842}"
12000_0,6,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,2832.0,,,133.0,"{'lat': 45.2890589, 'lng': -94.0779616}",Continue onto MN-24 N,"{'lat': 45.2827794, 'lng': -94.1029425}"
12000_0,7,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,6332.0,,,302.0,"{'lat': 45.2924418, 'lng': -93.9991653}",Turn right onto County Rd 39 NW,"{'lat': 45.2890589, 'lng': -94.0779616}"
12000_0,8,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1252.0,,,59.0,"{'lat': 45.3033471, 'lng': -93.99564800000002}",Turn left onto County Rd 8 NW,"{'lat': 45.2924418, 'lng': -93.9991653}"
12000_0,9,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,13910.0,,,564.0,"{'lat': 45.3066533, 'lng': -93.8241268}",Turn right onto County Rd 39 NW,"{'lat': 45.3033471, 'lng': -93.99564800000002}"
12000_0,10,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,2319.0,,,158.0,"{'lat': 45.2944817, 'lng': -93.80164909999999}",Turn right onto Chelsea Rd,"{'lat': 45.3066533, 'lng': -93.8241268}"
12000_0,11,5666,TAZ,2606,45.263081597799996,-94.2100400766,44.948164,-93.09143399999999,"[45.263081597799996, -94.2100400766]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,340.0,,,46.0,"{'lat': 45.2972104, 'lng': -93.8001323}",Turn left onto MN-25 N,"{'lat': 45.2944817, 'lng': -93.80164909999999}"
