,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
8400_0,0,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,13996.0,1186.0,110.0,I-94 W,1054.0,12.0,"{'lat': 44.9084057, 'lng': -93.18192979999999}",Head northeast on Susan Ave toward St Paul Ave,"{'lat': 44.907848, 'lng': -93.1830762}"
8400_0,1,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,940.0,,,90.0,"{'lat': 44.9158972, 'lng': -93.1870823}",Turn left at the 1st cross street onto St Paul Ave,"{'lat': 44.9084057, 'lng': -93.18192979999999}"
8400_0,2,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,2054.0,,,232.0,"{'lat': 44.9343303, 'lng': -93.1873828}",Continue onto Cleveland Ave SPass by Panera Bread (on the right),"{'lat': 44.9158972, 'lng': -93.1870823}"
8400_0,3,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,401.0,,,53.0,"{'lat': 44.9343207, 'lng': -93.1924765}",Turn left onto St Clair Ave,"{'lat': 44.9343303, 'lng': -93.1873828}"
8400_0,4,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,2338.0,,,227.0,"{'lat': 44.9553405, 'lng': -93.19231150000002}",Turn right at the 2nd cross street onto Cretin Ave S,"{'lat': 44.9343207, 'lng': -93.1924765}"
8400_0,5,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,153.0,,,25.0,"{'lat': 44.9567151, 'lng': -93.1923025}",Continue onto Vandalia St,"{'lat': 44.9553405, 'lng': -93.19231150000002}"
8400_0,6,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,98.0,,,15.0,"{'lat': 44.9569965, 'lng': -93.19347959999999}",Turn left onto the I-94 W ramp,"{'lat': 44.9567151, 'lng': -93.1923025}"
8400_0,7,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,6232.0,,,280.0,"{'lat': 44.966035, 'lng': -93.2656607}",Keep right at the fork and merge onto I-94 W,"{'lat': 44.9569965, 'lng': -93.19347959999999}"
8400_0,8,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,712.0,,,54.0,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}",Take exit 233A for 11th St,"{'lat': 44.966035, 'lng': -93.2656607}"
8400_0,9,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,75.0,,,12.0,"{'lat': 44.9707407, 'lng': -93.27011}",Merge onto E Grant St,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}"
8400_0,10,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,111.0,,,23.0,"{'lat': 44.9712477, 'lng': -93.2713272}",Continue onto S 11th St,"{'lat': 44.9707407, 'lng': -93.27011}"
8400_0,11,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,500.0,,,86.0,"{'lat': 44.9751331, 'lng': -93.2681269}",Turn right onto 3rd Ave S,"{'lat': 44.9712477, 'lng': -93.2713272}"
8400_0,12,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,127.0,,,33.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9751331, 'lng': -93.2681269}"
8400_0,13,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,145.0,,,44.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn left at the 1st cross street onto 2nd Ave SDestination will be on the left,"{'lat': 44.97573999999999, 'lng': -93.269502}"
8400_1,0,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,11619.0,1297.0,110.0,Minnehaha Ave,1057.0,12.0,"{'lat': 44.9084057, 'lng': -93.18192979999999}",Head northeast on Susan Ave toward St Paul Ave,"{'lat': 44.907848, 'lng': -93.1830762}"
8400_1,1,2066,TAZ,2067,44.9077254851,-93.1829218278,44.974573,-93.27035,"[44.9077254851, -93.1829218278]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,940.0,,,90.0,"{'lat': 44.9158972, 'lng': -93.1870823}",Turn left at the 1st cross street onto St Paul Ave,"{'lat': 44.9084057, 'lng': -93.18192979999999}"
