,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
8500_0,0,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,35359.0,1710.0,222.0,US-169 N,1932.0,23.0,"{'lat': 44.77041759999999, 'lng': -93.41854289999999}",Head north on Foothill Trail toward Crossings Blvd,"{'lat': 44.7686765, 'lng': -93.4197621}"
8500_0,1,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,569.0,,,70.0,"{'lat': 44.7714416, 'lng': -93.41170869999999}",Turn right onto Crossings Blvd,"{'lat': 44.77041759999999, 'lng': -93.41854289999999}"
8500_0,2,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,406.0,,,55.0,"{'lat': 44.77405419999999, 'lng': -93.4149796}",Turn left onto Co Rd 18,"{'lat': 44.7714416, 'lng': -93.41170869999999}"
8500_0,3,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,1087.0,,,61.0,"{'lat': 44.7833431, 'lng': -93.41298420000001}",Turn right at the 1st cross street onto Co Rd 21,"{'lat': 44.77405419999999, 'lng': -93.4149796}"
8500_0,4,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,21522.0,,,784.0,"{'lat': 44.9701478, 'lng': -93.40058619999999}","Keep right at the fork, follow signs for US-169 N and merge onto US-169 N","{'lat': 44.7833431, 'lng': -93.41298420000001}"
8500_0,5,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,8871.0,,,353.0,"{'lat': 44.9734906, 'lng': -93.2932817}",Take the exit onto I-394 E toward Minneapolis,"{'lat': 44.9701478, 'lng': -93.40058619999999}"
8500_0,6,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,1139.0,,,52.0,"{'lat': 44.977141, 'lng': -93.2808041}",Keep left to stay on I-394 E,"{'lat': 44.9734906, 'lng': -93.2932817}"
8500_0,7,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,211.0,,,11.0,"{'lat': 44.9788585, 'lng': -93.2798224}",Take exit 9B toward Ramp B,"{'lat': 44.977141, 'lng': -93.2808041}"
8500_0,8,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,356.0,,,38.0,"{'lat': 44.980386, 'lng': -93.2759804}",Take the Ramp C ramp,"{'lat': 44.9788585, 'lng': -93.2798224}"
8500_0,9,2166,TAZ,2167,44.7686192379,-93.4199500024,44.974573,-93.27035,"[44.7686192379, -93.4199500024]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,706.0,,,190.0,"{'lat': 44.9767196, 'lng': -93.2687333}",Continue straight onto N 6th St,"{'lat': 44.980386, 'lng': -93.2759804}"
