,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
16900_0,0,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,33648.0,1575.0,290.0,I-694 E,1750.0,64.0,"{'lat': 45.0318857, 'lng': -93.3400744}",Head southeast toward W Broadway Ave,"{'lat': 45.0331192, 'lng': -93.3428103}"
16900_0,1,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,62.0,,,47.0,"{'lat': 45.0314573, 'lng': -93.33956069999999}",Turn right onto W Broadway Ave,"{'lat': 45.0318857, 'lng': -93.3400744}"
16900_0,2,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,121.0,,,39.0,"{'lat': 45.0321957, 'lng': -93.3384329}",Turn left at the 1st cross street onto 42nd Ave N,"{'lat': 45.0314573, 'lng': -93.33956069999999}"
16900_0,3,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,475.0,,,65.0,"{'lat': 45.0354197, 'lng': -93.3420158}",Turn left onto Bottineau Blvd,"{'lat': 45.0321957, 'lng': -93.3384329}"
16900_0,4,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,4551.0,,,185.0,"{'lat': 45.0633093, 'lng': -93.301572}",Turn right to merge onto MN-100 N,"{'lat': 45.0354197, 'lng': -93.3420158}"
16900_0,5,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,17925.0,,,647.0,"{'lat': 45.0375608, 'lng': -93.0918612}",Take the exit on the left onto I-694 E,"{'lat': 45.0633093, 'lng': -93.301572}"
16900_0,6,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,827.0,,,30.0,"{'lat': 45.030285, 'lng': -93.08999449999999}",Take exit 46 for Interstate 35E S/U.S. 10 S toward Saint Paul,"{'lat': 45.0375608, 'lng': -93.0918612}"
16900_0,7,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,7977.0,,,285.0,"{'lat': 44.958709, 'lng': -93.09089759999999}",Merge onto I-35E S/US-10 E,"{'lat': 45.030285, 'lng': -93.08999449999999}"
16900_0,8,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,583.0,,,30.0,"{'lat': 44.9535633, 'lng': -93.09073719999999}",Take exit 107A on the left for 10th St/Wacouta St,"{'lat': 44.958709, 'lng': -93.09089759999999}"
16900_0,9,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,403.0,,,75.0,"{'lat': 44.9513438, 'lng': -93.0946324}",Slight right onto 10th St E,"{'lat': 44.9535633, 'lng': -93.09073719999999}"
16900_0,10,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,434.0,,,108.0,"{'lat': 44.9481263, 'lng': -93.091511}",Turn left onto Robert St NDestination will be on the left,"{'lat': 44.9513438, 'lng': -93.0946324}"
16900_1,0,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,31276.0,1591.0,290.0,I-94 E,1817.0,64.0,"{'lat': 45.0318857, 'lng': -93.3400744}",Head southeast toward W Broadway Ave,"{'lat': 45.0331192, 'lng': -93.3428103}"
16900_1,1,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,62.0,,,47.0,"{'lat': 45.0314573, 'lng': -93.33956069999999}",Turn right onto W Broadway Ave,"{'lat': 45.0318857, 'lng': -93.3400744}"
16900_1,2,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,781.0,,,91.0,"{'lat': 45.0314668, 'lng': -93.3494568}",Turn right at the 1st cross street onto 42nd Ave N,"{'lat': 45.0314573, 'lng': -93.33956069999999}"
16900_1,3,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,496.0,,,44.0,"{'lat': 45.0275903, 'lng': -93.3475819}",Turn left onto the St Hwy 100 S ramp,"{'lat': 45.0314668, 'lng': -93.3494568}"
16900_1,4,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,5693.0,,,205.0,"{'lat': 44.9775182, 'lng': -93.3447209}",Merge onto MN-100 S (signs for St Hwy 100 S),"{'lat': 45.0275903, 'lng': -93.3475819}"
16900_1,5,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,5181.0,,,225.0,"{'lat': 44.9734906, 'lng': -93.2932817}",Take the exit onto I-394 E,"{'lat': 44.9775182, 'lng': -93.3447209}"
16900_1,6,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,17460.0,,,704.0,"{'lat': 44.9530369, 'lng': -93.0947276}",Take exit 8B to merge onto I-94 E,"{'lat': 44.9734906, 'lng': -93.2932817}"
16900_1,7,4232,TAZ,1172,45.033100811000004,-93.3428527456,44.948164,-93.09143399999999,"[45.033100811000004, -93.3428527456]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,440.0,,,19.0,"{'lat': 44.9533266, 'lng': -93.0894333}","Keep right at the fork to stay on I-94 E, follow signs for US-10 E","{'lat': 44.9530369, 'lng': -93.0947276}"
