,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
15700_0,0,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,114408.0,5021.0,29715.0,"WI-87 S, US-8 W and I-35W S",5990.0,1262.0,"{'lat': 45.4029487, 'lng': -92.644866}",Head south on WI-87 S toward Heritage Rd,"{'lat': 45.6545637, 'lng': -92.6722118}"
15700_0,1,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,5850.0,,,295.0,"{'lat': 45.3828994, 'lng': -92.7030387}",Turn right onto US-8 WEntering Minnesota,"{'lat': 45.4029487, 'lng': -92.644866}"
15700_0,2,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,29665.0,,,1435.0,"{'lat': 45.2898237, 'lng': -92.99900190000001}","At the traffic circle, take the 2nd exit and stay on US-8 WPass by Dairy Queen Grill &amp; Chill (on the left in 6.9&nbsp;mi)","{'lat': 45.3828994, 'lng': -92.7030387}"
15700_0,3,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,802.0,,,34.0,"{'lat': 45.2849748, 'lng': -93.003237}",Continue onto Exit 131 (signs for I-35/MN-2/Forest Lake),"{'lat': 45.2898237, 'lng': -92.99900190000001}"
15700_0,4,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,7499.0,,,250.0,"{'lat': 45.2223748, 'lng': -93.02908049999999}",Merge onto I-35 S,"{'lat': 45.2849748, 'lng': -93.003237}"
15700_0,5,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,38048.0,,,1292.0,"{'lat': 44.9736759, 'lng': -93.2499172}","Keep right at the fork to continue on I-35W S, follow signs for Minneapolis","{'lat': 45.2223748, 'lng': -93.02908049999999}"
15700_0,6,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1094.0,,,79.0,"{'lat': 44.9664885, 'lng': -93.25818459999999}",Take exit 17B for 11th Ave,"{'lat': 44.9736759, 'lng': -93.2499172}"
15700_0,7,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,469.0,,,79.0,"{'lat': 44.9705422, 'lng': -93.2572858}",Turn right onto 11th Ave S,"{'lat': 44.9664885, 'lng': -93.25818459999999}"
15700_0,8,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1121.0,,,251.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9705422, 'lng': -93.2572858}"
15700_0,9,3032,TAZ,3033,45.6545718154,-92.67380407600001,44.974573,-93.27035,"[45.6545718154, -92.67380407600001]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,145.0,,,44.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn left onto 2nd Ave SDestination will be on the left,"{'lat': 44.97573999999999, 'lng': -93.269502}"
