,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
8900_0,0,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,71858.0,2992.0,244.0,I-94 E,3140.0,16.0,"{'lat': 45.3725697, 'lng': -93.8196004}",Head east on 137th St toward 165th Ave SE,"{'lat': 45.3725657, 'lng': -93.82272979999999}"
8900_0,1,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,4680.0,,,261.0,"{'lat': 45.3306273, 'lng': -93.8187713}",Turn right at the 1st cross street onto 165th Ave SE,"{'lat': 45.3725697, 'lng': -93.8196004}"
8900_0,2,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,3255.0,,,145.0,"{'lat': 45.310379, 'lng': -93.78904949999999}",Continue onto Park Blvd SE,"{'lat': 45.3306273, 'lng': -93.8187713}"
8900_0,3,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,1670.0,,,190.0,"{'lat': 45.297633, 'lng': -93.8000479}",Turn right onto MN-25 S,"{'lat': 45.310379, 'lng': -93.78904949999999}"
8900_0,4,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,37432.0,,,1222.0,"{'lat': 45.0944483, 'lng': -93.44920809999999}",Merge onto I-94 E via the ramp to Minneapolis/St Paul,"{'lat': 45.297633, 'lng': -93.8000479}"
8900_0,5,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,10902.0,,,382.0,"{'lat': 45.0734556, 'lng': -93.3164266}",Keep left to stay on I-94 E,"{'lat': 45.0944483, 'lng': -93.44920809999999}"
8900_0,6,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,9961.0,,,348.0,"{'lat': 45.00159670000001, 'lng': -93.28282759999999}","Keep right at the fork to stay on I-94 E, follow signs for Minneapolis","{'lat': 45.0734556, 'lng': -93.3164266}"
8900_0,7,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,2172.0,,,89.0,"{'lat': 44.984262, 'lng': -93.2772162}",Take exit 230 for 4th St N,"{'lat': 45.00159670000001, 'lng': -93.28282759999999}"
8900_0,8,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,375.0,,,42.0,"{'lat': 44.9820275, 'lng': -93.27365669999999}","Keep right at the fork, follow signs for 2nd Ave N","{'lat': 44.984262, 'lng': -93.2772162}"
8900_0,9,2566,TAZ,2567,45.372880136400006,-93.8227290405,44.974573,-93.27035,"[45.372880136400006, -93.8227290405]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,646.0,,,159.0,"{'lat': 44.978639, 'lng': -93.26706380000002}",Continue onto N 4th St,"{'lat': 44.9820275, 'lng': -93.27365669999999}"
