,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
13300_0,0,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,40132.0,2127.0,406.0,MN-77 N,2681.0,34.0,"{'lat': 44.7390896, 'lng': -93.13611089999999}",Head north on Chippendale Ave W toward 147th St W,"{'lat': 44.7354496, 'lng': -93.1363229}"
13300_0,1,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1577.0,,,122.0,"{'lat': 44.73922899999999, 'lng': -93.1559437}",Turn left onto 145th St W,"{'lat': 44.7390896, 'lng': -93.13611089999999}"
13300_0,2,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,805.0,,,54.0,"{'lat': 44.7463844, 'lng': -93.15630519999999}",Turn right onto Diamond Path W,"{'lat': 44.73922899999999, 'lng': -93.1559437}"
13300_0,3,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,4842.0,,,354.0,"{'lat': 44.7464921, 'lng': -93.2175365}",Turn left onto 140th St W,"{'lat': 44.7463844, 'lng': -93.15630519999999}"
13300_0,4,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1476.0,,,69.0,"{'lat': 44.7597608, 'lng': -93.2176101}",Turn right onto Co Rd 23/Cedar Ave,"{'lat': 44.7464921, 'lng': -93.2175365}"
13300_0,5,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,15918.0,,,559.0,"{'lat': 44.8963267, 'lng': -93.2471257}",Continue onto MN-77 N/Cedar Ave,"{'lat': 44.7597608, 'lng': -93.2176101}"
13300_0,6,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,2526.0,,,114.0,"{'lat': 44.8907305, 'lng': -93.2725198}",Take the exit onto MN-62 W,"{'lat': 44.8963267, 'lng': -93.2471257}"
13300_0,7,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,462.0,,,21.0,"{'lat': 44.893992, 'lng': -93.27484849999999}",Take the Interstate 35W N exit,"{'lat': 44.8907305, 'lng': -93.2725198}"
13300_0,8,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,5940.0,,,232.0,"{'lat': 44.9474051, 'lng': -93.2745923}",Merge onto I-35W N,"{'lat': 44.893992, 'lng': -93.27484849999999}"
13300_0,9,632,TAZ,633,44.7354508349,-93.13641594629999,44.974573,-93.27035,"[44.7354508349, -93.13641594629999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1227.0,,,53.0,"{'lat': 44.9575393, 'lng': -93.2692862}",Keep left to stay on I-35W N,"{'lat': 44.9474051, 'lng': -93.2745923}"
