,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
2400_0,0,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,33040.0,1642.0,334.0,I-94 W,3387.0,34.0,"{'lat': 44.9796056, 'lng': -92.93558499999999}",Head east on 21st St N,"{'lat': 44.9787518, 'lng': -92.9389353}"
2400_0,1,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,136.0,,,20.0,"{'lat': 44.97960399999999, 'lng': -92.93385549999999}",Turn right to stay on 21st St N,"{'lat': 44.9796056, 'lng': -92.93558499999999}"
2400_0,2,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,3214.0,,,216.0,"{'lat': 44.9507285, 'lng': -92.9343768}",Turn right onto Inwood Ave N,"{'lat': 44.97960399999999, 'lng': -92.93385549999999}"
2400_0,3,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,13905.0,,,561.0,"{'lat': 44.9511408, 'lng': -93.0993075}",Turn left to merge onto I-94 W,"{'lat': 44.9507285, 'lng': -92.9343768}"
2400_0,4,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,13781.0,,,559.0,"{'lat': 44.966035, 'lng': -93.2656607}","Keep right at the fork to stay on I-94 W, follow signs for Minneapolis","{'lat': 44.9511408, 'lng': -93.0993075}"
2400_0,5,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,712.0,,,54.0,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}",Take exit 233A for 11th St,"{'lat': 44.966035, 'lng': -93.2656607}"
2400_0,6,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,75.0,,,12.0,"{'lat': 44.9707407, 'lng': -93.27011}",Merge onto E Grant St,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}"
2400_0,7,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,111.0,,,23.0,"{'lat': 44.9712477, 'lng': -93.2713272}",Continue onto S 11th St,"{'lat': 44.9707407, 'lng': -93.27011}"
2400_0,8,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,500.0,,,86.0,"{'lat': 44.9751331, 'lng': -93.2681269}",Turn right onto 3rd Ave S,"{'lat': 44.9712477, 'lng': -93.2713272}"
2400_0,9,2400,TAZ,2401,44.9776387539,-92.9389261159,44.974573,-93.27035,"[44.9776387539, -92.9389261159]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,127.0,,,33.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9751331, 'lng': -93.2681269}"
