,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
15200_0,0,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,97222.0,4085.0,80.0,I-94 E,4709.0,16.0,"{'lat': 45.56923399999999, 'lng': -93.453015}",Head southeast on Peridat St NW toward 331st Ave NW,"{'lat': 45.5697346, 'lng': -93.45340569999999}"
15200_0,1,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1456.0,,,114.0,"{'lat': 45.569327, 'lng': -93.471627}",Peridat St NW turns slightly right and becomes 331st Ave NW,"{'lat': 45.56923399999999, 'lng': -93.453015}"
15200_0,2,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,2004.0,,,120.0,"{'lat': 45.587345, 'lng': -93.47173}",Turn right onto Dolphin St NW,"{'lat': 45.569327, 'lng': -93.471627}"
15200_0,3,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,8736.0,,,352.0,"{'lat': 45.5741843, 'lng': -93.5798181}",Turn left onto MN-95 W,"{'lat': 45.587345, 'lng': -93.47173}"
15200_0,4,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1777.0,,,96.0,"{'lat': 45.57722280000001, 'lng': -93.6010938}","At the traffic circle, take the 2nd exit and stay on MN-95 W","{'lat': 45.5741843, 'lng': -93.5798181}"
15200_0,5,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,33098.0,,,1269.0,"{'lat': 45.2910778, 'lng': -93.5556019}",Turn left to merge onto US-169 S toward Ela River,"{'lat': 45.57722280000001, 'lng': -93.6010938}"
15200_0,6,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,11040.0,,,463.0,"{'lat': 45.1945286, 'lng': -93.5526028}",Continue onto MN-101 S,"{'lat': 45.2910778, 'lng': -93.5556019}"
15200_0,7,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,14454.0,,,497.0,"{'lat': 45.0944483, 'lng': -93.44920809999999}",Take the exit onto I-94 E toward Minneapolis/St Paul,"{'lat': 45.1945286, 'lng': -93.5526028}"
15200_0,8,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,10902.0,,,382.0,"{'lat': 45.0734556, 'lng': -93.3164266}",Keep left to stay on I-94 E,"{'lat': 45.0944483, 'lng': -93.44920809999999}"
15200_0,9,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,9961.0,,,348.0,"{'lat': 45.00159670000001, 'lng': -93.28282759999999}","Keep right at the fork to stay on I-94 E, follow signs for Minneapolis","{'lat': 45.0734556, 'lng': -93.3164266}"
15200_0,10,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,2172.0,,,89.0,"{'lat': 44.984262, 'lng': -93.2772162}",Take exit 230 for 4th St N,"{'lat': 45.00159670000001, 'lng': -93.28282759999999}"
15200_0,11,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,375.0,,,42.0,"{'lat': 44.9820275, 'lng': -93.27365669999999}","Keep right at the fork, follow signs for 2nd Ave N","{'lat': 44.984262, 'lng': -93.2772162}"
15200_0,12,2532,TAZ,2533,45.5728060012,-93.4500996865,44.974573,-93.27035,"[45.5728060012, -93.4500996865]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,646.0,,,159.0,"{'lat': 44.978639, 'lng': -93.26706380000002}",Continue onto N 4th St,"{'lat': 44.9820275, 'lng': -93.27365669999999}"
