,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
1800_0,0,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,35522.0,1687.0,156.0,I-35E S and I-94 W,3123.0,27.0,"{'lat': 45.041249, 'lng': -92.990904}",Head south on Glen Oaks Ave,"{'lat': 45.0426088, 'lng': -92.99053579999999}"
1800_0,1,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,430.0,,,52.0,"{'lat': 45.0422952, 'lng': -92.99494399999999}",Continue straight onto Orchard Ln,"{'lat': 45.041249, 'lng': -92.990904}"
1800_0,2,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,743.0,,,56.0,"{'lat': 45.0359095, 'lng': -92.99414019999999}",Turn left onto Bellaire Ave,"{'lat': 45.0422952, 'lng': -92.99494399999999}"
1800_0,3,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,754.0,,,68.0,"{'lat': 45.0365183, 'lng': -92.9848559}",Continue onto County Hwy 70/County Rd DContinue to follow County Rd D,"{'lat': 45.0359095, 'lng': -92.99414019999999}"
1800_0,4,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,156.0,,,25.0,"{'lat': 45.0351199, 'lng': -92.984865}",Turn right onto E County Line Rd N,"{'lat': 45.0365183, 'lng': -92.9848559}"
1800_0,5,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,7933.0,,,290.0,"{'lat': 45.0354544, 'lng': -93.0851797}",Turn right to merge onto I-694 W,"{'lat': 45.0351199, 'lng': -92.984865}"
1800_0,6,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,8747.0,,,312.0,"{'lat': 44.958709, 'lng': -93.09089759999999}",Keep left at the fork to continue on I-35E S,"{'lat': 45.0354544, 'lng': -93.0851797}"
1800_0,7,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,1152.0,,,46.0,"{'lat': 44.9511408, 'lng': -93.0993075}",Keep right to stay on I-35E S,"{'lat': 44.958709, 'lng': -93.09089759999999}"
1800_0,8,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,13781.0,,,559.0,"{'lat': 44.966035, 'lng': -93.2656607}","Keep right at the fork to continue on I-94 W, follow signs for Minneapolis","{'lat': 44.9511408, 'lng': -93.0993075}"
1800_0,9,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,712.0,,,54.0,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}",Take exit 233A for 11th St,"{'lat': 44.966035, 'lng': -93.2656607}"
1800_0,10,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,75.0,,,12.0,"{'lat': 44.9707407, 'lng': -93.27011}",Merge onto E Grant St,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}"
1800_0,11,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,111.0,,,23.0,"{'lat': 44.9712477, 'lng': -93.2713272}",Continue onto S 11th St,"{'lat': 44.9707407, 'lng': -93.27011}"
1800_0,12,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,500.0,,,86.0,"{'lat': 44.9751331, 'lng': -93.2681269}",Turn right onto 3rd Ave S,"{'lat': 44.9712477, 'lng': -93.2713272}"
1800_0,13,1800,TAZ,1801,45.04260163520001,-92.9897819224,44.974573,-93.27035,"[45.04260163520001, -92.9897819224]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,127.0,,,33.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9751331, 'lng': -93.2681269}"
