,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
7400_0,0,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,25494.0,1388.0,696.0,I-94 E,1196.0,107.0,"{'lat': 45.0729506, 'lng': -93.43235240000001}",Head southeast on Robin Rd toward Oakview Ln N,"{'lat': 45.0712155, 'lng': -93.4391218}"
7400_0,1,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,89.0,,,17.0,"{'lat': 45.0728612, 'lng': -93.43124639999999}",Turn right onto E Fish Lake Rd,"{'lat': 45.0729506, 'lng': -93.43235240000001}"
7400_0,2,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,1732.0,,,138.0,"{'lat': 45.0882421, 'lng': -93.4312534}",Turn left at the 1st cross street onto Hemlock Ln N,"{'lat': 45.0728612, 'lng': -93.43124639999999}"
7400_0,3,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,9302.0,,,350.0,"{'lat': 45.0734556, 'lng': -93.3164266}",Turn right to merge onto I-694 E/I-94 E,"{'lat': 45.0882421, 'lng': -93.4312534}"
7400_0,4,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,9961.0,,,348.0,"{'lat': 45.00159670000001, 'lng': -93.28282759999999}","Keep right at the fork to continue on I-94 E, follow signs for Minneapolis","{'lat': 45.0734556, 'lng': -93.3164266}"
7400_0,5,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,2172.0,,,89.0,"{'lat': 44.984262, 'lng': -93.2772162}",Take exit 230 for 4th St N,"{'lat': 45.00159670000001, 'lng': -93.28282759999999}"
7400_0,6,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,375.0,,,42.0,"{'lat': 44.9820275, 'lng': -93.27365669999999}","Keep right at the fork, follow signs for 2nd Ave N","{'lat': 44.984262, 'lng': -93.2772162}"
7400_0,7,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,646.0,,,159.0,"{'lat': 44.978639, 'lng': -93.26706380000002}",Continue onto N 4th St,"{'lat': 44.9820275, 'lng': -93.27365669999999}"
7400_0,8,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,521.0,,,138.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn right onto 2nd Ave SDestination will be on the left,"{'lat': 44.978639, 'lng': -93.26706380000002}"
7400_1,0,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,28634.0,1455.0,31.0,I-494 S and I-394 E,1322.0,3.0,"{'lat': 45.0705765, 'lng': -93.4403785}",Head south on Pineview Ln N toward 63rd Pl N,"{'lat': 45.0708422, 'lng': -93.44038169999999}"
7400_1,1,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,154.0,,,20.0,"{'lat': 45.0698533, 'lng': -93.4419673}",Pineview Ln N turns right and becomes 63rd Pl N,"{'lat': 45.0705765, 'lng': -93.4403785}"
7400_1,2,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,87.0,,,13.0,"{'lat': 45.0701309, 'lng': -93.4429894}",Turn right onto Quinwood Ln N,"{'lat': 45.0698533, 'lng': -93.4419673}"
7400_1,3,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,538.0,,,67.0,"{'lat': 45.0654869, 'lng': -93.4440556}",Turn left onto Sycamore Ln N,"{'lat': 45.0701309, 'lng': -93.4429894}"
7400_1,4,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,449.0,,,53.0,"{'lat': 45.0676053, 'lng': -93.44888519999999}",Turn right onto Bass Lake Rd,"{'lat': 45.0654869, 'lng': -93.4440556}"
7400_1,5,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,10854.0,,,396.0,"{'lat': 44.9708272, 'lng': -93.46059749999999}",Turn left to merge onto I-494 S,"{'lat': 45.0676053, 'lng': -93.44888519999999}"
7400_1,6,1066,TAZ,1067,45.0709754213,-93.43972540909999,44.974573,-93.27035,"[45.0709754213, -93.43972540909999]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",optimistic,,,13839.0,,,539.0,"{'lat': 44.9734906, 'lng': -93.2932817}",Take exit 19A to merge onto I-394 E,"{'lat': 44.9708272, 'lng': -93.46059749999999}"
