,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
15600_0,0,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,48340.0,2259.0,456.0,I-94 W,3190.0,126.0,"{'lat': 44.9517546, 'lng': -92.7121073}",Head east toward Hanley Rd,"{'lat': 44.94952319999999, 'lng': -92.71636629999999}"
15600_0,1,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,819.0,,,69.0,"{'lat': 44.9542776, 'lng': -92.7209294}",Turn left at the 1st cross street onto Hanley Rd,"{'lat': 44.9517546, 'lng': -92.7121073}"
15600_0,2,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,1104.0,,,165.0,"{'lat': 44.9641705, 'lng': -92.7210887}",Turn right onto Carmichael Rd,"{'lat': 44.9542776, 'lng': -92.7209294}"
15600_0,3,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,30510.0,,,1088.0,"{'lat': 44.9511408, 'lng': -93.0993075}",Turn left to merge onto I-94 W/US-12 W/WI-35 NContinue to follow I-94 W/US-12 WEntering Minnesota,"{'lat': 44.9641705, 'lng': -92.7210887}"
15600_0,4,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,13781.0,,,559.0,"{'lat': 44.966035, 'lng': -93.2656607}","Keep right at the fork to continue on I-94 W, follow signs for Minneapolis","{'lat': 44.9511408, 'lng': -93.0993075}"
15600_0,5,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,712.0,,,54.0,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}",Take exit 233A for 11th St,"{'lat': 44.966035, 'lng': -93.2656607}"
15600_0,6,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,75.0,,,12.0,"{'lat': 44.9707407, 'lng': -93.27011}",Merge onto E Grant St,"{'lat': 44.97025259999999, 'lng': -93.26945979999999}"
15600_0,7,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,111.0,,,23.0,"{'lat': 44.9712477, 'lng': -93.2713272}",Continue onto S 11th St,"{'lat': 44.9707407, 'lng': -93.27011}"
15600_0,8,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,500.0,,,86.0,"{'lat': 44.9751331, 'lng': -93.2681269}",Turn right onto 3rd Ave S,"{'lat': 44.9712477, 'lng': -93.2713272}"
15600_0,9,2932,TAZ,2933,44.95068408229999,-92.7167861499,44.974573,-93.27035,"[44.95068408229999, -92.7167861499]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",best_guess,,,127.0,,,33.0,"{'lat': 44.97573999999999, 'lng': -93.269502}",Turn left onto S 7th St,"{'lat': 44.9751331, 'lng': -93.2681269}"
