,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
16000_0,0,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,25705.0,1233.0,86.0,I-694 E and I-35E S,1386.0,24.0,"{'lat': 45.06101, 'lng': -93.26484649999999}",Head north on Topper Ln NE toward Horizon Dr NE,"{'lat': 45.0603054, 'lng': -93.26524900000001}"
16000_0,1,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,394.0,,,69.0,"{'lat': 45.0644637, 'lng': -93.2653182}",Turn left onto Horizon Dr NE,"{'lat': 45.06101, 'lng': -93.26484649999999}"
16000_0,2,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,153.0,,,46.0,"{'lat': 45.0644622, 'lng': -93.2633764}",Turn right onto 53rd Ave NE,"{'lat': 45.0644637, 'lng': -93.2653182}"
16000_0,3,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,228.0,,,33.0,"{'lat': 45.0663337, 'lng': -93.2631727}",Turn left onto State Hwy 47 N,"{'lat': 45.0644622, 'lng': -93.2633764}"
16000_0,4,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,14620.0,,,533.0,"{'lat': 45.0375608, 'lng': -93.0918612}",Take the ramp onto I-694 E,"{'lat': 45.0663337, 'lng': -93.2631727}"
16000_0,5,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,827.0,,,30.0,"{'lat': 45.030285, 'lng': -93.08999449999999}",Take exit 46 for Interstate 35E S/U.S. 10 S toward Saint Paul,"{'lat': 45.0375608, 'lng': -93.0918612}"
16000_0,6,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,7977.0,,,285.0,"{'lat': 44.958709, 'lng': -93.09089759999999}",Merge onto I-35E S/US-10 E,"{'lat': 45.030285, 'lng': -93.08999449999999}"
16000_0,7,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,583.0,,,30.0,"{'lat': 44.9535633, 'lng': -93.09073719999999}",Take exit 107A on the left for 10th St/Wacouta St,"{'lat': 44.958709, 'lng': -93.09089759999999}"
16000_0,8,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,403.0,,,75.0,"{'lat': 44.9513438, 'lng': -93.0946324}",Slight right onto 10th St E,"{'lat': 44.9535633, 'lng': -93.09073719999999}"
16000_0,9,3332,TAZ,272,45.0602876694,-93.2655980143,44.948164,-93.09143399999999,"[45.0602876694, -93.2655980143]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",best_guess,,,434.0,,,108.0,"{'lat': 44.9481263, 'lng': -93.091511}",Turn left onto Robert St NDestination will be on the left,"{'lat': 44.9513438, 'lng': -93.0946324}"
