,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
12300_0,0,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,54676.0,2362.0,236.0,Co Hwy A and I-94 W,2398.0,27.0,"{'lat': 45.11278799999999, 'lng': -92.5582579}",Head east on 174th Ave toward Co Hwy A/Co Rd A,"{'lat': 45.1128154, 'lng': -92.5612707}"
12300_0,1,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,12234.0,,,549.0,"{'lat': 45.0354868, 'lng': -92.64991880000001}",Turn right onto Co Hwy A/Co Rd AContinue to follow Co Hwy A,"{'lat': 45.11278799999999, 'lng': -92.5582579}"
12300_0,2,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,6042.0,,,329.0,"{'lat': 44.99227279999999, 'lng': -92.6802421}",Turn left onto Co Hwy A/Co Rd A,"{'lat': 45.0354868, 'lng': -92.64991880000001}"
12300_0,3,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,485.0,,,28.0,"{'lat': 44.98793879999999, 'lng': -92.6802743}",Continue straight onto Co Hwy U/Co Rd U,"{'lat': 44.99227279999999, 'lng': -92.6802421}"
12300_0,4,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,2594.0,,,152.0,"{'lat': 44.9646312, 'lng': -92.6805037}",Continue onto US-12 W,"{'lat': 44.98793879999999, 'lng': -92.6802743}"
12300_0,5,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,31456.0,,,1084.0,"{'lat': 44.95506990000001, 'lng': -93.0743191}",Turn right to merge onto I-94 W toward HudsonEntering Minnesota,"{'lat': 44.9646312, 'lng': -92.6805037}"
12300_0,6,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,1070.0,,,57.0,"{'lat': 44.9510634, 'lng': -93.0859988}",Take exit 242D on the left for 6th St,"{'lat': 44.95506990000001, 'lng': -93.0743191}"
12300_0,7,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,546.0,,,128.0,"{'lat': 44.9482234, 'lng': -93.09160589999999}",Continue onto 6th St E,"{'lat': 44.9510634, 'lng': -93.0859988}"
12300_0,8,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,,,13.0,,,8.0,"{'lat': 44.9481263, 'lng': -93.091511}",Turn left onto Robert St NDestination will be on the left,"{'lat': 44.9482234, 'lng': -93.09160589999999}"
12300_1,0,5966,TAZ,2906,45.112579680799996,-92.5612747168,44.948164,-93.09143399999999,"[45.112579680799996, -92.5612747168]","44.948164, -93.091434",7:00 AM,9/18/2017,St Paul,"[44.948164, -93.09143399999999]",optimistic,59129.0,2452.0,236.0,WI-64 W,2412.0,27.0,"{'lat': 45.11278799999999, 'lng': -92.5582579}",Head east on 174th Ave toward Co Hwy A/Co Rd A,"{'lat': 45.1128154, 'lng': -92.5612707}"
