,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
1000_0,0,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,21154.0,1190.0,67.0,I-394 E,1871.0,12.0,"{'lat': 44.98546200000001, 'lng': -93.49785600000001}",Head southwest on 5th Ave N toward 6th Ave N,"{'lat': 44.9857344, 'lng': -93.4970913}"
1000_0,1,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,345.0,,,57.0,"{'lat': 44.9852054, 'lng': -93.5012682}",Turn right onto 6th Ave N,"{'lat': 44.98546200000001, 'lng': -93.49785600000001}"
1000_0,2,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,82.0,,,20.0,"{'lat': 44.985232, 'lng': -93.50230789999999}",Turn right to stay on 6th Ave N,"{'lat': 44.9852054, 'lng': -93.5012682}"
1000_0,3,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,1117.0,,,93.0,"{'lat': 44.9751986, 'lng': -93.502065}",Turn left onto County Rd 101 S,"{'lat': 44.985232, 'lng': -93.50230789999999}"
1000_0,4,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,3822.0,,,150.0,"{'lat': 44.9709191, 'lng': -93.4556005}",Turn left to merge onto US-12 E,"{'lat': 44.9751986, 'lng': -93.502065}"
1000_0,5,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,13039.0,,,494.0,"{'lat': 44.9734906, 'lng': -93.2932817}",Continue onto I-394 E/US-12 E,"{'lat': 44.9709191, 'lng': -93.4556005}"
1000_0,6,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,1139.0,,,52.0,"{'lat': 44.977141, 'lng': -93.2808041}",Keep left to stay on I-394 E,"{'lat': 44.9734906, 'lng': -93.2932817}"
1000_0,7,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,211.0,,,11.0,"{'lat': 44.9788585, 'lng': -93.2798224}",Take exit 9B toward Ramp B,"{'lat': 44.977141, 'lng': -93.2808041}"
1000_0,8,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,356.0,,,38.0,"{'lat': 44.980386, 'lng': -93.2759804}",Take the Ramp C ramp,"{'lat': 44.9788585, 'lng': -93.2798224}"
1000_0,9,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,706.0,,,190.0,"{'lat': 44.9767196, 'lng': -93.2687333}",Continue straight onto N 6th St,"{'lat': 44.980386, 'lng': -93.2759804}"
1000_0,10,1000,TAZ,1001,44.9843998922,-93.4962451912,44.974573,-93.27035,"[44.9843998922, -93.4962451912]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,270.0,,,73.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn right onto 2nd Ave SDestination will be on the left,"{'lat': 44.9767196, 'lng': -93.2687333}"
