,,index,recordType,id,ox,oy,dx,dy,origin,destination,departure_time,tripDate,destCity,dest,Traffic_model,Distance,Durations_sec,Step_dist,Summary,duration_in_traffic,step_duration,step_end_loc,step_html,step_start_loc
900_0,0,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,39085.0,2054.0,3640.0,Hwy 55 E and I-394 E,3624.0,247.0,"{'lat': 45.0656233, 'lng': -93.6200437}",Head south on Pioneer Trail toward Nielsen Cir,"{'lat': 45.0805874, 'lng': -93.6561909}"
900_0,1,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,14406.0,,,735.0,"{'lat': 45.0112524, 'lng': -93.45860239999999}",Turn left onto Hwy 55 EPass by Wendy's (on the right in 8.8&nbsp;mi),"{'lat': 45.0656233, 'lng': -93.6200437}"
900_0,2,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,4518.0,,,169.0,"{'lat': 44.9708272, 'lng': -93.46059749999999}",Turn right to merge onto I-494 S,"{'lat': 45.0112524, 'lng': -93.45860239999999}"
900_0,3,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,13839.0,,,539.0,"{'lat': 44.9734906, 'lng': -93.2932817}",Take exit 19A to merge onto I-394 E,"{'lat': 44.9708272, 'lng': -93.46059749999999}"
900_0,4,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,1139.0,,,52.0,"{'lat': 44.977141, 'lng': -93.2808041}",Keep left to stay on I-394 E,"{'lat': 44.9734906, 'lng': -93.2932817}"
900_0,5,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,211.0,,,11.0,"{'lat': 44.9788585, 'lng': -93.2798224}",Take exit 9B toward Ramp B,"{'lat': 44.977141, 'lng': -93.2808041}"
900_0,6,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,356.0,,,38.0,"{'lat': 44.980386, 'lng': -93.2759804}",Take the Ramp C ramp,"{'lat': 44.9788585, 'lng': -93.2798224}"
900_0,7,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,706.0,,,190.0,"{'lat': 44.9767196, 'lng': -93.2687333}",Continue straight onto N 6th St,"{'lat': 44.980386, 'lng': -93.2759804}"
900_0,8,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,,,270.0,,,73.0,"{'lat': 44.9746179, 'lng': -93.27044959999999}",Turn right onto 2nd Ave SDestination will be on the left,"{'lat': 44.9767196, 'lng': -93.2687333}"
900_1,0,900,TAZ,901,45.080599448,-93.6584601206,44.974573,-93.27035,"[45.080599448, -93.6584601206]","44.974573, -93.27035",7:00 AM,9/18/2017,Minneapolis,"[44.974573, -93.27035]",pessimistic,39463.0,2129.0,3640.0,I-394 E,3712.0,247.0,"{'lat': 45.0656233, 'lng': -93.6200437}",Head south on Pioneer Trail toward Nielsen Cir,"{'lat': 45.0805874, 'lng': -93.6561909}"
